,체결시각,체결가,전일비,매도,매수,거래량,변동량,DATE
281,13:41,802000.0,5000.0,803000.0,802000.0,44809.0,89.0,20201217
282,13:42,803000.0,4000.0,803000.0,802000.0,44873.0,64.0,20201217
283,13:43,802000.0,5000.0,803000.0,802000.0,44931.0,58.0,20201217
284,13:44,803000.0,4000.0,803000.0,802000.0,44978.0,47.0,20201217
285,13:45,803000.0,4000.0,803000.0,802000.0,44996.0,18.0,20201217
286,13:46,802000.0,5000.0,803000.0,802000.0,45067.0,71.0,20201217
287,13:47,802000.0,5000.0,803000.0,802000.0,45139.0,72.0,20201217
288,13:48,802000.0,5000.0,803000.0,802000.0,45176.0,37.0,20201217
289,13:49,802000.0,5000.0,803000.0,802000.0,45222.0,46.0,20201217
290,13:50,803000.0,4000.0,803000.0,802000.0,45488.0,266.0,20201217
291,13:51,804000.0,3000.0,804000.0,803000.0,46736.0,1248.0,20201217
292,13:52,803000.0,4000.0,804000.0,803000.0,47066.0,330.0,20201217
293,13:53,804000.0,3000.0,804000.0,803000.0,47368.0,302.0,20201217
294,13:54,803000.0,4000.0,804000.0,803000.0,47391.0,23.0,20201217
295,13:55,803000.0,4000.0,804000.0,803000.0,47440.0,49.0,20201217
296,13:56,804000.0,3000.0,804000.0,803000.0,47492.0,52.0,20201217
297,13:57,803000.0,4000.0,804000.0,803000.0,47611.0,119.0,20201217
298,13:58,803000.0,4000.0,803000.0,802000.0,47837.0,226.0,20201217
299,13:59,802000.0,5000.0,803000.0,802000.0,47925.0,88.0,20201217
300,14:00,803000.0,4000.0,803000.0,802000.0,47955.0,30.0,20201217
301,14:01,802000.0,5000.0,803000.0,802000.0,47991.0,36.0,20201217
302,14:02,802000.0,5000.0,803000.0,802000.0,48050.0,59.0,20201217
303,14:03,802000.0,5000.0,803000.0,802000.0,48130.0,80.0,20201217
304,14:04,802000.0,5000.0,803000.0,802000.0,48186.0,56.0,20201217
305,14:05,802000.0,5000.0,803000.0,802000.0,48728.0,542.0,20201217
306,14:06,803000.0,4000.0,803000.0,802000.0,48788.0,60.0,20201217
307,14:07,803000.0,4000.0,803000.0,802000.0,48857.0,69.0,20201217
308,14:08,802000.0,5000.0,803000.0,802000.0,49195.0,338.0,20201217
309,14:09,803000.0,4000.0,804000.0,803000.0,49604.0,409.0,20201217
310,14:10,804000.0,3000.0,804000.0,803000.0,49624.0,20.0,20201217
311,14:11,803000.0,4000.0,804000.0,803000.0,49691.0,67.0,20201217
312,14:12,803000.0,4000.0,804000.0,803000.0,49722.0,31.0,20201217
313,14:13,803000.0,4000.0,804000.0,803000.0,49778.0,56.0,20201217
314,14:14,804000.0,3000.0,804000.0,803000.0,49873.0,95.0,20201217
315,14:15,804000.0,3000.0,804000.0,803000.0,49972.0,99.0,20201217
316,14:16,803000.0,4000.0,804000.0,803000.0,50010.0,38.0,20201217
317,14:17,804000.0,3000.0,804000.0,803000.0,50081.0,71.0,20201217
318,14:18,803000.0,4000.0,804000.0,803000.0,50519.0,438.0,20201217
319,14:19,803000.0,4000.0,804000.0,803000.0,50544.0,25.0,20201217
320,14:20,804000.0,3000.0,804000.0,803000.0,50642.0,98.0,20201217
321,14:21,803000.0,4000.0,804000.0,803000.0,50754.0,112.0,20201217
322,14:22,803000.0,4000.0,804000.0,803000.0,50825.0,71.0,20201217
323,14:23,804000.0,3000.0,804000.0,803000.0,51023.0,198.0,20201217
324,14:24,803000.0,4000.0,804000.0,803000.0,51066.0,43.0,20201217
325,14:25,804000.0,3000.0,804000.0,803000.0,51191.0,125.0,20201217
326,14:26,803000.0,4000.0,804000.0,803000.0,51260.0,69.0,20201217
327,14:27,804000.0,3000.0,804000.0,803000.0,51377.0,117.0,20201217
328,14:28,804000.0,3000.0,804000.0,803000.0,51410.0,33.0,20201217
329,14:29,803000.0,4000.0,804000.0,803000.0,51476.0,66.0,20201217
330,14:30,804000.0,3000.0,804000.0,803000.0,51708.0,232.0,20201217
331,14:31,804000.0,3000.0,804000.0,803000.0,51732.0,24.0,20201217
332,14:32,803000.0,4000.0,804000.0,803000.0,51841.0,109.0,20201217
333,14:33,803000.0,4000.0,804000.0,803000.0,51945.0,104.0,20201217
334,14:34,803000.0,4000.0,804000.0,803000.0,52608.0,663.0,20201217
335,14:35,804000.0,3000.0,804000.0,803000.0,52759.0,151.0,20201217
336,14:36,803000.0,4000.0,804000.0,803000.0,52851.0,92.0,20201217
337,14:37,804000.0,3000.0,804000.0,803000.0,53065.0,214.0,20201217
338,14:38,803000.0,4000.0,804000.0,803000.0,53223.0,158.0,20201217
339,14:39,803000.0,4000.0,804000.0,803000.0,53426.0,203.0,20201217
340,14:40,804000.0,3000.0,804000.0,803000.0,53481.0,55.0,20201217
341,14:41,803000.0,4000.0,804000.0,803000.0,53665.0,184.0,20201217
342,14:42,803000.0,4000.0,804000.0,803000.0,53845.0,180.0,20201217
343,14:43,802000.0,5000.0,803000.0,802000.0,54762.0,917.0,20201217
344,14:44,802000.0,5000.0,803000.0,802000.0,54810.0,48.0,20201217
345,14:45,802000.0,5000.0,803000.0,802000.0,54896.0,86.0,20201217
346,14:46,802000.0,5000.0,803000.0,802000.0,54966.0,70.0,20201217
347,14:47,802000.0,5000.0,803000.0,802000.0,55177.0,211.0,20201217
348,14:48,803000.0,4000.0,803000.0,802000.0,55272.0,95.0,20201217
349,14:49,803000.0,4000.0,803000.0,802000.0,55315.0,43.0,20201217
350,14:50,802000.0,5000.0,803000.0,802000.0,55534.0,219.0,20201217
351,14:51,802000.0,5000.0,803000.0,802000.0,55733.0,199.0,20201217
352,14:52,803000.0,4000.0,803000.0,802000.0,55827.0,94.0,20201217
